"","BTC","ETH","BNB","SOL","XRP","TRX","ADA","AVAX","BCH","DOT"
"452",64096.19921875,3516.07568359375,585.911926269531,134.588302612305,0.48895600438118,0.118265002965927,0.376051992177963,27.450439453125,382.875335693359,5.61106204986572
"453",64252.578125,3494.8134765625,590.763366699219,133.67024230957,0.486620992422104,0.119603000581264,0.384811997413635,25.6173152923584,392.161041259766,5.74786996841431
"454",63180.796875,3418.61181640625,577.210876464844,128.590423583984,0.479488998651505,0.119159996509552,0.380302995443344,25.0512027740479,381.166961669922,5.64489221572876
"455",60277.4140625,3350.25634765625,567.578125,132.241394042969,0.474142998456955,0.119024001061916,0.377764999866486,24.8313159942627,363.948272705078,5.72468519210815
"456",61804.640625,3395.02905273438,578.103454589844,136.559204101562,0.475685000419617,0.121863998472691,0.391858994960785,25.399450302124,388.644165039062,5.84249496459961
"457",60811.27734375,3369.47729492188,572.401794433594,136.609146118164,0.469599992036819,0.122496999800205,0.384750008583069,25.8035984039307,373.610992431641,5.7932767868042
"458",61604.80078125,3444.80053710938,580.798278808594,149.448379516602,0.474655002355576,0.12185300141573,0.390700995922089,27.8952980041504,388.742492675781,6.28144407272339
"459",60320.13671875,3373.63598632812,566.464477539062,139.703399658203,0.470885008573532,0.122973002493382,0.385426014661789,27.8957862854004,385.3994140625,6.17460107803345
"460",60887.37890625,3372.9677734375,569.127685546875,140.010147094727,0.471994012594223,0.12533800303936,0.383964985609055,27.7255077362061,380.442718505859,6.07234001159668
"461",62678.29296875,3432.88916015625,581.771118164062,146.492492675781,0.475483000278473,0.124526999890804,0.392192006111145,29.360876083374,393.645416259766,6.20857286453247
"462",62851.98046875,3440.34155273438,576.686950683594,146.595062255859,0.476640999317169,0.127697005867958,0.402907013893127,28.8161373138428,384.196899414062,6.33022117614746
"463",62029.015625,3416.35473632812,578.981079101562,153.700485229492,0.484519988298416,0.12898300588131,0.417775005102158,28.6426429748535,381.793395996094,6.51482105255127
"464",60173.921875,3292.91674804688,556.577758789062,140.731414794922,0.466760009527206,0.128557994961739,0.406738013029099,26.4912967681885,373.124542236328,6.06933307647705
"465",56977.703125,3054.52197265625,513.994506835938,127.550819396973,0.433573991060257,0.127195999026299,0.362859010696411,24.4464149475098,331.473205566406,5.55906391143799
"466",56662.375,2981.5986328125,497.995819091797,134.369338989258,0.425491988658905,0.126901000738144,0.349884986877441,25.1344184875488,325.873809814453,5.66574096679688
"467",58303.5390625,3069.3779296875,527.674377441406,143.241180419922,0.44905298948288,0.129929006099701,0.371221005916595,27.4434261322021,343.053894042969,6.24147605895996
"468",55849.109375,2929.38720703125,490.613128662109,131.77409362793,0.419822990894318,0.12466699630022,0.346617996692657,25.7051296234131,312.773468017578,5.90626287460327
"469",56705.09765625,3018.73193359375,510.6142578125,139.46369934082,0.43147999048233,0.12618300318718,0.369006991386414,25.2221870422363,333.330596923828,5.94475507736206
"470",58009.2265625,3064.03295898438,516.568115234375,141.348449707031,0.435916006565094,0.129940003156662,0.375328004360199,26.4216003417969,331.057342529297,6.11407995223999
"471",57742.49609375,3102.21875,524.516540527344,141.974792480469,0.439038008451462,0.13145400583744,0.38883501291275,25.7676658630371,340.747436523438,6.09888076782227
"472",57344.9140625,3100.33081054688,525.138061523438,135.883224487305,0.44904100894928,0.134389996528625,0.395817011594772,25.2255191802979,347.463104248047,5.90489292144775
"473",57899.46484375,3134.15869140625,533.75732421875,139.528015136719,0.474730014801025,0.137277007102966,0.416523993015289,25.9743537902832,368.707855224609,6.09920787811279
"474",59231.953125,3177.19873046875,532.348815917969,141.92497253418,0.526328980922699,0.139459997415543,0.441415011882782,25.8732452392578,375.977966308594,6.24400806427002
"475",60787.79296875,3244.0791015625,544.818725585938,147.622314453125,0.52286297082901,0.137688994407654,0.432348012924194,26.3693580627441,376.960083007812,6.32807779312134
"476",64870.15234375,3489.552734375,586.141052246094,159.933975219727,0.537877976894379,0.137439996004105,0.445582002401352,27.8549270629883,400.719299316406,6.49855709075928
"477",65097.1484375,3443.51342773438,576.583984375,160.551879882812,0.579375982284546,0.134072005748749,0.438188999891281,28.0303287506104,387.09423828125,6.34422302246094
"478",64118.79296875,3388.75244140625,568.912719726562,155.584106445312,0.626486003398895,0.133570000529289,0.436747997999191,27.2532539367676,375.725311279297,6.25986099243164
"479",63974.06640625,3426.25854492188,571.951538085938,159.072418212891,0.569573998451233,0.134445995092392,0.423905998468399,27.1382961273193,382.845245361328,6.09357309341431
"480",66710.15625,3505.73486328125,593.7021484375,169.18586730957,0.573751986026764,0.13476499915123,0.439033985137939,28.1879940032959,391.826538085938,6.34613513946533
