"","Date","CMC_Index"
"525",2024-09-03,-0.0370241140188253
"526",2024-09-04,0.0115339445593124
"527",2024-09-05,-0.0204085278231494
"528",2024-09-06,-0.032231220204434
"529",2024-09-07,0.0199590789860822
"530",2024-09-08,0.022312565352142
"531",2024-09-09,0.0286664254936753
"532",2024-09-10,0.00559373151850056
"533",2024-09-11,-0.00428188810602305
"534",2024-09-12,0.016703334864601
"535",2024-09-13,0.020784293204315
"536",2024-09-14,-0.00360729052114526
"537",2024-09-15,-0.0278029816925725
"538",2024-09-16,-0.0141245222568527
"539",2024-09-17,0.0103433789276375
"540",2024-09-18,0.0175865277651278
"541",2024-09-19,0.0319435112930079
"542",2024-09-20,0.0115931182905484
"543",2024-09-21,0.0187822619824978
"544",2024-09-22,-0.014222807749263
"545",2024-09-23,0.0113032474078945
"546",2024-09-24,0.0238743248642323
"547",2024-09-25,-0.0208500346503437
"548",2024-09-26,0.0333002622771236
"549",2024-09-27,0.0155724182252634
"550",2024-09-28,-0.00538190237762088
"551",2024-09-29,0.00177647923934734
"552",2024-09-30,-0.0425119235139981
"553",2024-10-01,-0.0473046465462631
"554",2024-10-02,-0.024103514662557
"555",2024-10-03,-0.00482199538170841
"556",2024-10-04,0.0240554721513458
"557",2024-10-05,-0.00625049816617691
"558",2024-10-06,0.0159039375460789
"559",2024-10-07,-0.00847373760269706
"560",2024-10-08,0.003287202496805
"561",2024-10-09,-0.0189516588178716
"562",2024-10-10,0.000270937452616826
"563",2024-10-11,0.027468698579968
"564",2024-10-12,0.0128270084077036
"565",2024-10-13,-0.00575588438781489
"566",2024-10-14,0.0451637175316882
"567",2024-10-15,-0.0100414053326915
"568",2024-10-16,0.00263019445810598
"569",2024-10-17,-0.0133478919063054
"570",2024-10-18,0.0146239258985731
"571",2024-10-19,0.00377897486560862
"572",2024-10-20,0.0219644210063758
"573",2024-10-21,-0.0175660228444519
"574",2024-10-22,-0.00587811662207778
"575",2024-10-23,-0.0204227596959656
"576",2024-10-24,0.0189460144257777
"577",2024-10-25,-0.0488486117281853
"578",2024-10-26,0.0168181575667654
"579",2024-10-27,0.0137150572245058
